filepath,label,aoi_name,row,col,center_lat,center_lon
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c768.npy,1,T2_Thar,6144,768,26.526206831681563,72.07933652075256
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c1024.npy,1,T2_Thar,6144,1024,26.52673053037247,72.104999040827
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c1280.npy,1,T2_Thar,6144,1280,26.52724962048764,72.13066226064214
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c1536.npy,1,T2_Thar,6144,1536,26.52776410154863,72.15632617402623
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c1792.npy,1,T2_Thar,6144,1792,26.528273973081184,72.18199077480651
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c2048.npy,1,T2_Thar,6144,2048,26.528779234615286,72.20765605680924
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c2304.npy,1,T2_Thar,6144,2304,26.529279885685146,72.2333220138597
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c2560.npy,1,T2_Thar,6144,2560,26.529775925829192,72.2589886397822
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c2816.npy,1,T2_Thar,6144,2816,26.53026735459008,72.28465592840006
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c3072.npy,1,T2_Thar,6144,3072,26.5307541715147,72.3103238735357
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c3328.npy,1,T2_Thar,6144,3328,26.531236376154162,72.33599246901049
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c3584.npy,1,T2_Thar,6144,3584,26.531713968063812,72.36166170864499
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c3840.npy,1,T2_Thar,6144,3840,26.532186946803233,72.38733158625875
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c4096.npy,1,T2_Thar,6144,4096,26.532655311936214,72.41300209567041
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c4352.npy,1,T2_Thar,6144,4352,26.5331190630308,72.43867323069772
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c4608.npy,1,T2_Thar,6144,4608,26.533578199659274,72.46434498515752
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c4864.npy,1,T2_Thar,6144,4864,26.534032721398138,72.49001735286575
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c5120.npy,1,T2_Thar,6144,5120,26.53448262782814,72.51569032763744
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c5376.npy,1,T2_Thar,6144,5376,26.534927918534258,72.54136390328682
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c5632.npy,1,T2_Thar,6144,5632,26.53536859310571,72.56703807362719
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c5888.npy,1,T2_Thar,6144,5888,26.535804651135965,72.592712832471
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c6144.npy,1,T2_Thar,6144,6144,26.536236092222712,72.61838817362985
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c6400.npy,1,T2_Thar,6144,6400,26.536662915967888,72.64406409091453
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c6656.npy,1,T2_Thar,6144,6656,26.53708512197769,72.66974057813496
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c6912.npy,1,T2_Thar,6144,6912,26.53750270986253,72.69541762910026
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c7168.npy,1,T2_Thar,6144,7168,26.537915679237077,72.72109523761873
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c7424.npy,1,T2_Thar,6144,7424,26.538324029720254,72.74677339749786
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c7680.npy,1,T2_Thar,6144,7680,26.53872776093521,72.77245210254436
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c7936.npy,1,T2_Thar,6144,7936,26.539126872509357,72.79813134656416
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c8192.npy,1,T2_Thar,6144,8192,26.53952136407435,72.82381112336235
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c8448.npy,1,T2_Thar,6144,8448,26.539911235266075,72.84949142674334
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6144_c8704.npy,1,T2_Thar,6144,8704,26.540296485724703,72.87517225051069
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c0.npy,1,T2_Thar,6400,0,26.501525055280307,72.00295295063329
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c256.npy,1,T2_Thar,6400,256,26.502062037249786,72.02860821917577
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c512.npy,1,T2_Thar,6400,512,26.502594416723763,72.054264205348
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c768.npy,1,T2_Thar,6400,768,26.503122193211738,72.07992090298661
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c1024.npy,1,T2_Thar,6400,1024,26.503645366227413,72.10557830592715
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c1280.npy,1,T2_Thar,6400,1280,26.504163935288716,72.13123640800416
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c1536.npy,1,T2_Thar,6400,1536,26.504677899917787,72.15689520305118
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c1792.npy,1,T2_Thar,6400,1792,26.505187259640977,72.18255468490078
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c2048.npy,1,T2_Thar,6400,2048,26.505692013988863,72.20821484738453
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c2304.npy,1,T2_Thar,6400,2304,26.50619216249624,72.23387568433296
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c2560.npy,1,T2_Thar,6400,2560,26.50668770470212,72.25953718957571
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c2816.npy,1,T2_Thar,6400,2816,26.507178640149732,72.28519935694145
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c3072.npy,1,T2_Thar,6400,3072,26.507664968386543,72.31086218025781
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c3328.npy,1,T2_Thar,6400,3328,26.50814668896421,72.3365256533516
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c3584.npy,1,T2_Thar,6400,3584,26.508623801438656,72.36218977004857
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c3840.npy,1,T2_Thar,6400,3840,26.50909630537,72.38785452417366
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c4096.npy,1,T2_Thar,6400,4096,26.50956420032261,72.4135199095508
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c4352.npy,1,T2_Thar,6400,4352,26.510027485865063,72.43918592000306
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c4608.npy,1,T2_Thar,6400,4608,26.510486161570174,72.46485254935259
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c4864.npy,1,T2_Thar,6400,4864,26.510940227014977,72.49051979142064
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c5120.npy,1,T2_Thar,6400,5120,26.511389681780752,72.51618764002761
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c5376.npy,1,T2_Thar,6400,5376,26.511834525453004,72.54185608899299
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c5632.npy,1,T2_Thar,6400,5632,26.512274757621466,72.56752513213543
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c5888.npy,1,T2_Thar,6400,5888,26.51271037788011,72.59319476327272
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c6144.npy,1,T2_Thar,6400,6144,26.513141385827144,72.61886497622177
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c6400.npy,1,T2_Thar,6400,6400,26.513567781065014,72.64453576479869
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c6656.npy,1,T2_Thar,6400,6656,26.513989563200386,72.67020712281875
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c6912.npy,1,T2_Thar,6400,6912,26.51440673184419,72.69587904409639
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c7168.npy,1,T2_Thar,6400,7168,26.514819286611566,72.72155152244525
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c7424.npy,1,T2_Thar,6400,7424,26.515227227121915,72.74722455167814
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c7680.npy,1,T2_Thar,6400,7680,26.515630552998864,72.77289812560713
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c7936.npy,1,T2_Thar,6400,7936,26.51602926387031,72.79857223804343
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c8192.npy,1,T2_Thar,6400,8192,26.51642335936834,72.82424688279752
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c8448.npy,1,T2_Thar,6400,8448,26.516812839129333,72.84992205367915
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6400_c8704.npy,1,T2_Thar,6400,8704,26.51719770279389,72.8755977444972
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c0.npy,1,T2_Thar,6656,0,26.478441934289652,72.00355195679842
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c256.npy,1,T2_Thar,6656,256,26.478978376933057,72.02920211621382
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c512.npy,1,T2_Thar,6656,512,26.47951022169869,72.05485299263992
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c768.npy,1,T2_Thar,6656,768,26.480037468096672,72.08050457991858
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c1024.npy,1,T2_Thar,6656,1024,26.480560115641335,72.10615687189065
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c1280.npy,1,T2_Thar,6656,1280,26.48107816385119,72.13180986239598
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c1536.npy,1,T2_Thar,6656,1536,26.481591612248984,72.15746354527342
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c1792.npy,1,T2_Thar,6656,1792,26.48210046036168,72.18311791436076
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c2048.npy,1,T2_Thar,6656,2048,26.482604707720427,72.20877296349492
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c2304.npy,1,T2_Thar,6656,2304,26.483104353860618,72.23442868651173
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c2560.npy,1,T2_Thar,6656,2560,26.483599398321832,72.2600850772461
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c2816.npy,1,T2_Thar,6656,2816,26.484089840647894,72.285742129532
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c3072.npy,1,T2_Thar,6656,3072,26.48457568038682,72.31139983720239
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c3328.npy,1,T2_Thar,6656,3328,26.485056917090848,72.33705819408931
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c3584.npy,1,T2_Thar,6656,3584,26.48553355031646,72.36271719402392
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c3840.npy,1,T2_Thar,6656,3840,26.486005579624322,72.38837683083635
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c4096.npy,1,T2_Thar,6656,4096,26.486473004579352,72.41403709835593
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c4352.npy,1,T2_Thar,6656,4352,26.48693582475067,72.43969799041098
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c4608.npy,1,T2_Thar,6656,4608,26.48739403971162,72.46535950082897
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c4864.npy,1,T2_Thar,6656,4864,26.487847649039793,72.49102162343648
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c5120.npy,1,T2_Thar,6656,5120,26.488296652316976,72.51668435205922
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c5376.npy,1,T2_Thar,6656,5376,26.488741049129207,72.54234768052196
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c5632.npy,1,T2_Thar,6656,5632,26.489180839066734,72.5680116026487
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c5888.npy,1,T2_Thar,6656,5888,26.48961602172404,72.59367611226251
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c6144.npy,1,T2_Thar,6656,6144,26.490046596699834,72.61934120318567
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c6400.npy,1,T2_Thar,6656,6400,26.490472563597066,72.64500686923957
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c6656.npy,1,T2_Thar,6656,6656,26.490893922022902,72.67067310424481
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c6912.npy,1,T2_Thar,6656,6912,26.491310671588757,72.69633990202117
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c7168.npy,1,T2_Thar,6656,7168,26.491722811910257,72.72200725638758
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c7424.npy,1,T2_Thar,6656,7424,26.49213034260729,72.7476751611622
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c7680.npy,1,T2_Thar,6656,7680,26.49253326330395,72.77334361016241
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c7936.npy,1,T2_Thar,6656,7936,26.492931573628603,72.79901259720477
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c8192.npy,1,T2_Thar,6656,8192,26.493325273213795,72.82468211610508
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c8448.npy,1,T2_Thar,6656,8448,26.493714361696377,72.85035216067837
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6656_c8704.npy,1,T2_Thar,6656,8704,26.494098838717402,72.87602272473893
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c0.npy,1,T2_Thar,6912,0,26.45535872609314,72.00415023979562
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c256.npy,1,T2_Thar,6912,256,26.455894629619713,72.02979529624102
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c512.npy,1,T2_Thar,6912,512,26.456425939884483,72.0554410690791
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c768.npy,1,T2_Thar,6912,768,26.456952656398173,72.08108755215694
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c1024.npy,1,T2_Thar,6912,1024,26.457474778675724,72.10673473932071
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c1280.npy,1,T2_Thar,6912,1280,26.457992306236264,72.13238262441556
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c1536.npy,1,T2_Thar,6912,1536,26.45850523860315,72.15803120128552
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c1792.npy,1,T2_Thar,6912,1792,26.459013575303917,72.18368046377381
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c2048.npy,1,T2_Thar,6912,2048,26.45951731587033,72.20933040572251
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c2304.npy,1,T2_Thar,6912,2304,26.460016459838343,72.23498102097278
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c2560.npy,1,T2_Thar,6912,2560,26.46051100674814,72.26063230336483
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c2816.npy,1,T2_Thar,6912,2816,26.461000956144094,72.28628424673789
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c3072.npy,1,T2_Thar,6912,3072,26.461486307574813,72.31193684493026
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c3328.npy,1,T2_Thar,6912,3328,26.461967060593086,72.33759009177923
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c3584.npy,1,T2_Thar,6912,3584,26.462443214755965,72.36324398112126
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c3840.npy,1,T2_Thar,6912,3840,26.46291476962466,72.38889850679179
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c4096.npy,1,T2_Thar,6912,4096,26.463381724764634,72.41455366262541
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c4352.npy,1,T2_Thar,6912,4352,26.463844079745563,72.4402094424558
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c4608.npy,1,T2_Thar,6912,4608,26.464301834141327,72.46586584011568
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c4864.npy,1,T2_Thar,6912,4864,26.464754987530036,72.49152284943696
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c5120.npy,1,T2_Thar,6912,5120,26.46520353949402,72.51718046425063
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c5376.npy,1,T2_Thar,6912,5376,26.465647489619826,72.5428386783868
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c5632.npy,1,T2_Thar,6912,5632,26.466086837498228,72.56849748567474
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c5888.npy,1,T2_Thar,6912,5888,26.466521582724212,72.59415687994284
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c6144.npy,1,T2_Thar,6912,6144,26.466951724897005,72.61981685501868
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c6400.npy,1,T2_Thar,6912,6400,26.46737726362004,72.645477404729
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c6656.npy,1,T2_Thar,6912,6656,26.467798198500994,72.67113852289965
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c6912.npy,1,T2_Thar,6912,6912,26.468214529151762,72.69680020335576
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c7168.npy,1,T2_Thar,6912,7168,26.468626255188465,72.72246243992157
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c7424.npy,1,T2_Thar,6912,7424,26.46903337623145,72.74812522642057
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c7680.npy,1,T2_Thar,6912,7680,26.46943589190531,72.77378855667541
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c7936.npy,1,T2_Thar,6912,7936,26.469833801838856,72.79945242450803
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c8192.npy,1,T2_Thar,6912,8192,26.470227105665128,72.82511682373952
DRDO_Terrain_Dataset_7Channel\T2_Thar_r6912_c8448.npy,1,T2_Thar,6912,8448,26.470615803021403,72.85078174819022
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c0.npy,1,T2_Thar,7168,0,26.43227543075347,72.00474780024817
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c256.npy,1,T2_Thar,7168,256,26.432810795372166,72.03038775987541
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c512.npy,1,T2_Thar,7168,512,26.43334157134323,72.0560284352783
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c768.npy,1,T2_Thar,7168,768,26.433867758178035,72.08166982030922
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c1024.npy,1,T2_Thar,7168,1024,26.4343893553921,72.10731190881958
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c1280.npy,1,T2_Thar,7168,1280,26.434906362505185,72.13295469465977
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c1536.npy,1,T2_Thar,7168,1536,26.435418779041225,72.15859817167922
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c1792.npy,1,T2_Thar,7168,1792,26.435926604528365,72.18424233372626
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c2048.npy,1,T2_Thar,7168,2048,26.43642983849895,72.20988717464834
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c2304.npy,1,T2_Thar,7168,2304,26.436928480489538,72.2355326882919
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c2560.npy,1,T2_Thar,7168,2560,26.43742253004086,72.2611788685024
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c2816.npy,1,T2_Thar,7168,2816,26.437911986697898,72.28682570912436
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c3072.npy,1,T2_Thar,7168,3072,26.4383968500098,72.31247320400132
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c3328.npy,1,T2_Thar,7168,3328,26.43887711952995,72.33812134697595
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c3584.npy,1,T2_Thar,7168,3584,26.439352794815925,72.36377013188992
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c3840.npy,1,T2_Thar,7168,3840,26.439823875429507,72.38941955258397
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c4096.npy,1,T2_Thar,7168,4096,26.44029036093671,72.41506960289801
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c4352.npy,1,T2_Thar,7168,4352,26.44075225090773,72.44072027667094
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c4608.npy,1,T2_Thar,7168,4608,26.44120954491701,72.46637156774086
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c4864.npy,1,T2_Thar,7168,4864,26.441662242543188,72.49202346994493
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c5120.npy,1,T2_Thar,7168,5120,26.44211034336911,72.51767597711941
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c5376.npy,1,T2_Thar,7168,5376,26.442553846981845,72.54332908309972
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c5632.npy,1,T2_Thar,7168,5632,26.442992752972685,72.56898278172045
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c5888.npy,1,T2_Thar,7168,5888,26.443427060937136,72.5946370668153
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c6144.npy,1,T2_Thar,7168,6144,26.443856770474916,72.62029193221711
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c6400.npy,1,T2_Thar,7168,6400,26.444281881189962,72.64594737175791
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c6656.npy,1,T2_Thar,7168,6656,26.44470239269045,72.67160337926892
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c6912.npy,1,T2_Thar,7168,6912,26.44511830458876,72.69725994858051
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c7168.npy,1,T2_Thar,7168,7168,26.445529616501503,72.72291707352227
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c7424.npy,1,T2_Thar,7168,7424,26.445936328049505,72.74857474792294
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c7680.npy,1,T2_Thar,7168,7680,26.446338438857826,72.77423296561055
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c7936.npy,1,T2_Thar,7168,7936,26.446735948555737,72.79989172041229
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c8192.npy,1,T2_Thar,7168,8192,26.447128856776757,72.8255510061546
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7168_c8448.npy,1,T2_Thar,7168,8448,26.447517163158615,72.85121081666311
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c0.npy,1,T2_Thar,7424,0,26.409192048333363,72.00534463877838
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c256.npy,1,T2_Thar,7424,256,26.409726874252826,72.030979507734
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c512.npy,1,T2_Thar,7424,512,26.41025711613709,72.05661509184928
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c768.npy,1,T2_Thar,7424,768,26.4107827734981,72.08225138498187
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c1024.npy,1,T2_Thar,7424,1024,26.411303845852032,72.10788838098843
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c1280.npy,1,T2_Thar,7424,1280,26.411820332719213,72.13352607372462
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c1536.npy,1,T2_Thar,7424,1536,26.412332233624195,72.1591644570451
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c1792.npy,1,T2_Thar,7424,1792,26.41283954809572,72.1848035248035
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c2048.npy,1,T2_Thar,7424,2048,26.41334227566672,72.21044327085255
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c2304.npy,1,T2_Thar,7424,2304,26.413840415874336,72.23608368904391
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c2560.npy,1,T2_Thar,7424,2560,26.414333968259882,72.26172477322835
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c2816.npy,1,T2_Thar,7424,2816,26.414822932368907,72.28736651725563
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c3072.npy,1,T2_Thar,7424,3072,26.415307307751128,72.3130089149746
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c3328.npy,1,T2_Thar,7424,3328,26.415787093960496,72.3386519602332
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c3584.npy,1,T2_Thar,7424,3584,26.41626229055514,72.3642956468783
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c3840.npy,1,T2_Thar,7424,3840,26.41673289709741,72.38993996875605
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c4096.npy,1,T2_Thar,7424,4096,26.417198913153847,72.41558491971153
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c4352.npy,1,T2_Thar,7424,4352,26.41766033829521,72.441230493589
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c4608.npy,1,T2_Thar,7424,4608,26.41811717209646,72.46687668423178
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c4864.npy,1,T2_Thar,7424,4864,26.418569414136766,72.49252348548231
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c5120.npy,1,T2_Thar,7424,5120,26.41901706399951,72.5181708911822
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c5376.npy,1,T2_Thar,7424,5376,26.419460121272284,72.54381889517211
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c5632.npy,1,T2_Thar,7424,5632,26.419898585546886,72.56946749129193
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c5888.npy,1,T2_Thar,7424,5888,26.420332456419334,72.59511667338064
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c6144.npy,1,T2_Thar,7424,6144,26.420761733489854,72.6207664352764
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c6400.npy,1,T2_Thar,7424,6400,26.42118641636289,72.6464167708165
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c6656.npy,1,T2_Thar,7424,6656,26.421606504647094,72.67206767383746
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c6912.npy,1,T2_Thar,7424,6912,26.42202199795535,72.69771913817496
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c7168.npy,1,T2_Thar,7424,7168,26.422432895904745,72.72337115766386
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c7424.npy,1,T2_Thar,7424,7424,26.42283919811659,72.74902372613826
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c7680.npy,1,T2_Thar,7424,7680,26.423240904216403,72.77467683743143
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c7936.npy,1,T2_Thar,7424,7936,26.423638013833944,72.80033048537587
DRDO_Terrain_Dataset_7Channel\T2_Thar_r7424_c8192.npy,1,T2_Thar,7424,8192,26.424030526603175,72.82598466380331
